TITLE,
667.2000,0.0144965
667.0000,0.0143887
666.8000,0.014325
666.6000,0.0143913
666.4000,0.0144939
666.2000,0.0144337
666.0000,0.0145996
665.8000,0.014558
665.6000,0.0145317
665.4000,0.0144307
665.2000,0.0143299
665.0000,0.0146197
664.8000,0.0147046
664.6000,0.0145558
664.4000,0.0147486
664.2000,0.0147464
664.0000,0.014589
663.8000,0.0147835
663.6000,0.014793
663.4000,0.0145746
663.2000,0.014308
663.0000,0.0142325
662.8000,0.0145594
662.6000,0.0146456
662.4000,0.0147615
662.2000,0.0148238
662.0000,0.0146703
661.8000,0.0147485
661.6000,0.0146177
661.4000,0.0145133
661.2000,0.0147235
661.0000,0.0148785
660.8000,0.0148185
660.6000,0.0147038
660.4000,0.0147546
660.2000,0.0147179
660.0000,0.0147078
659.8000,0.0148189
659.6000,0.0148024
659.4000,0.0148918
659.2000,0.0150269
659.0000,0.0149331
658.8000,0.0148148
658.6000,0.0145751
658.4000,0.014542
658.2000,0.0146774
658.0000,0.0146485
657.8000,0.0147035
657.6000,0.0145837
657.4000,0.0145269
657.2000,0.0148059
657.0000,0.0148055
656.8000,0.0145363
656.6000,0.0147097
656.4000,0.0148793
656.2000,0.014904
656.0000,0.0151378
655.8000,0.0151052
655.6000,0.0149604
655.4000,0.0148171
655.2000,0.014677
655.0000,0.0147499
654.8000,0.0148442
654.6000,0.0148641
654.4000,0.0149956
654.2000,0.0149822
654.0000,0.0149884
653.8000,0.0150346
653.6000,0.0149815
653.4000,0.014817
653.2000,0.0147962
653.0000,0.0150798
652.8000,0.0150147
652.6000,0.0147052
652.4000,0.014688
652.2000,0.0148417
652.0000,0.0147309
651.8000,0.014742
651.6000,0.0148601
651.4000,0.015003
651.2000,0.0148115
651.0000,0.0147256
650.8000,0.0149494
650.6000,0.015057
650.4000,0.0150031
650.2000,0.0148438
650.0000,0.0148897
649.8000,0.0151198
649.6000,0.0150164
649.4000,0.014692
649.2000,0.0148571
649.0000,0.0147872
648.8000,0.0145827
648.6000,0.0146862
648.4000,0.0147035
648.2000,0.0146917
648.0000,0.0148858
647.8000,0.0151443
647.6000,0.0152359
647.4000,0.0152561
647.2000,0.015251
647.0000,0.0150555
646.8000,0.0149046
646.6000,0.0148792
646.4000,0.0150551
646.2000,0.0150257
646.0000,0.0150456
645.8000,0.0151525
645.6000,0.0150048
645.4000,0.0151716
645.2000,0.0152516
645.0000,0.0150004
644.8000,0.0147555
644.6000,0.0147266
644.4000,0.0147773
644.2000,0.0150089
644.0000,0.0151988
643.8000,0.0151994
643.6000,0.0152982
643.4000,0.0152192
643.2000,0.0151142
643.0000,0.0152189
642.8000,0.0151347
642.6000,0.0150238
642.4000,0.0148927
642.2000,0.0149262
642.0000,0.0150656
641.8000,0.0150661
641.6000,0.015029
641.4000,0.0149292
641.2000,0.0149793
641.0000,0.0150566
640.8000,0.0151556
640.6000,0.0149719
640.4000,0.014895
640.2000,0.0150783
640.0000,0.0151773
639.8000,0.0152025
639.6000,0.0152262
639.4000,0.0153307
639.2000,0.0154748
639.0000,0.015407
638.8000,0.0152242
638.6000,0.0150214
638.4000,0.0150712
638.2000,0.0154135
638.0000,0.0152351
637.8000,0.0150534
637.6000,0.015102
637.4000,0.0152641
637.2000,0.0152425
637.0000,0.0150489
636.8000,0.0152664
636.6000,0.0153762
636.4000,0.0153996
636.2000,0.015535
636.0000,0.0154073
635.8000,0.0154337
635.6000,0.0152824
635.4000,0.0151524
635.2000,0.0153878
635.0000,0.0153938
634.8000,0.0153553
634.6000,0.0153224
634.4000,0.0153071
634.2000,0.0154161
634.0000,0.0154228
633.8000,0.0152704
633.6000,0.0151775
633.4000,0.0152592
633.2000,0.0153387
633.0000,0.0152132
632.8000,0.0152415
632.6000,0.0152829
632.4000,0.015354
632.2000,0.0154215
632.0000,0.0153315
631.8000,0.0154801
631.6000,0.015493
631.4000,0.0153039
631.2000,0.0152515
631.0000,0.0152086
630.8000,0.0152667
630.6000,0.0153223
630.4000,0.0152972
630.2000,0.0153603
630.0000,0.0154002
629.8000,0.0154157
629.6000,0.0155148
629.4000,0.015502
629.2000,0.0154623
629.0000,0.0154157
628.8000,0.0151703
628.6000,0.0153517
628.4000,0.015551
628.2000,0.0153407
628.0000,0.015423
627.8000,0.0155414
627.6000,0.0156131
627.4000,0.015729
627.2000,0.015639
627.0000,0.0154622
626.8000,0.0153985
626.6000,0.0155279
626.4000,0.015599
626.2000,0.0156497
626.0000,0.0154628
625.8000,0.0154698
625.6000,0.0155676
625.4000,0.0154262
625.2000,0.0155176
625.0000,0.0155752
624.8000,0.0155657
624.6000,0.0154829
624.4000,0.0154644
624.2000,0.0155092
624.0000,0.0154334
623.8000,0.0153245
623.6000,0.0153023
623.4000,0.0153
623.2000,0.0155291
623.0000,0.0158663
622.8000,0.0158728
622.6000,0.015804
622.4000,0.0156616
622.2000,0.0155805
622.0000,0.0154932
621.8000,0.0154817
621.6000,0.0154631
621.4000,0.0156544
621.2000,0.0158566
621.0000,0.0155331
620.8000,0.0154752
620.6000,0.0156801
620.4000,0.0155563
620.2000,0.0156026
620.0000,0.0156776
619.8000,0.0157776
619.6000,0.0156545
619.4000,0.0156309
619.2000,0.0157321
619.0000,0.0157083
618.8000,0.0158849
618.6000,0.0159231
618.4000,0.0157332
618.2000,0.0157312
618.0000,0.0157661
617.8000,0.0157838
617.6000,0.0157087
617.4000,0.0157002
617.2000,0.0157468
617.0000,0.0157183
616.8000,0.0158168
616.6000,0.0159915
616.4000,0.0158492
616.2000,0.0158069
616.0000,0.0159722
615.8000,0.0158234
615.6000,0.0156221
615.4000,0.0157346
615.2000,0.015824
615.0000,0.0158367
614.8000,0.0158156
614.6000,0.0157524
614.4000,0.0158957
614.2000,0.0157796
614.0000,0.0157278
613.8000,0.0158235
613.6000,0.0158499
613.4000,0.0158749
613.2000,0.0158156
613.0000,0.0158482
612.8000,0.0159082
612.6000,0.0158978
612.4000,0.0159883
612.2000,0.0161141
612.0000,0.0161886
611.8000,0.0161159
611.6000,0.0160783
611.4000,0.0160928
611.2000,0.0158885
611.0000,0.0157029
610.8000,0.01572
610.6000,0.0158824
610.4000,0.0160157
610.2000,0.0159734
610.0000,0.0160946
609.8000,0.016385
609.6000,0.0162319
609.4000,0.0158137
609.2000,0.0157479
609.0000,0.0159143
608.8000,0.0160084
608.6000,0.0160847
608.4000,0.0159696
608.2000,0.0158056
608.0000,0.0159636
607.8000,0.0161794
607.6000,0.0159812
607.4000,0.0158873
607.2000,0.0160447
607.0000,0.0160738
606.8000,0.0162947
606.6000,0.0161536
606.4000,0.0158513
606.2000,0.0159341
606.0000,0.0160604
605.8000,0.0160219
605.6000,0.015905
605.4000,0.0159363
605.2000,0.0159739
605.0000,0.0159787
604.8000,0.0161006
604.6000,0.0161302
604.4000,0.0160383
604.2000,0.0161809
604.0000,0.0162917
603.8000,0.0161675
603.6000,0.0160479
603.4000,0.0160893
603.2000,0.0161446
603.0000,0.0161473
602.8000,0.0160003
602.6000,0.015912
602.4000,0.0160509
602.2000,0.0162323
602.0000,0.016092
601.8000,0.0162288
601.6000,0.0165779
601.4000,0.0165632
601.2000,0.0163958
601.0000,0.0161023
600.8000,0.0159635
600.6000,0.0160775
600.4000,0.0162726
600.2000,0.0164951
600.0000,0.0166341
599.8000,0.0165196
599.6000,0.0162592
599.4000,0.0162526
599.2000,0.0163527
599.0000,0.0161254
598.8000,0.0162599
598.6000,0.0163628
598.4000,0.0163902
598.2000,0.0167365
598.0000,0.0165922
597.8000,0.0163732
597.6000,0.0164335
597.4000,0.0164303
597.2000,0.016266
597.0000,0.0162656
596.8000,0.0165995
596.6000,0.0165868
596.4000,0.016304
596.2000,0.0163368
596.0000,0.016301
595.8000,0.0162777
595.6000,0.0162618
595.4000,0.0161608
595.2000,0.0162814
595.0000,0.0163333
594.8000,0.0164124
594.6000,0.0165843
594.4000,0.0166048
594.2000,0.0164409
594.0000,0.0163822
593.8000,0.0163837
593.6000,0.0164793
593.4000,0.0165577
593.2000,0.0165242
593.0000,0.0167023
592.8000,0.016694
592.6000,0.016622
592.4000,0.0165277
592.2000,0.0165595
592.0000,0.0166419
591.8000,0.0164448
591.6000,0.0165609
591.4000,0.0166512
591.2000,0.0165089
591.0000,0.0165374
590.8000,0.0164625
590.6000,0.0165133
590.4000,0.0166451
590.2000,0.0165369
590.0000,0.0166596
589.8000,0.0167596
589.6000,0.0165517
589.4000,0.0165747
589.2000,0.0166942
589.0000,0.0168333
588.8000,0.0171019
588.6000,0.0169979
588.4000,0.0165878
588.2000,0.0163998
588.0000,0.0164048
587.8000,0.016511
587.6000,0.0165048
587.4000,0.016514
587.2000,0.0167821
587.0000,0.0168171
586.8000,0.0167169
586.6000,0.0167249
586.4000,0.016629
586.2000,0.0165709
586.0000,0.0165819
585.8000,0.0166284
585.6000,0.0167281
585.4000,0.0169033
585.2000,0.0167513
585.0000,0.016587
584.8000,0.0167109
584.6000,0.0165837
584.4000,0.0166512
584.2000,0.0170464
584.0000,0.017082
583.8000,0.0168678
583.6000,0.0166582
583.4000,0.0167591
583.2000,0.0169452
583.0000,0.0168702
582.8000,0.0167844
582.6000,0.0167641
582.4000,0.0167226
582.2000,0.0167225
582.0000,0.0167815
581.8000,0.0170589
581.6000,0.0173019
581.4000,0.017035
581.2000,0.016886
581.0000,0.0168916
580.8000,0.0169312
580.6000,0.017045
580.4000,0.0170955
580.2000,0.0168707
580.0000,0.0167419
579.8000,0.0170194
579.6000,0.0169812
579.4000,0.0168847
579.2000,0.0171125
579.0000,0.0170692
578.8000,0.0169505
578.6000,0.0168921
578.4000,0.0167853
578.2000,0.0169047
578.0000,0.0169935
577.8000,0.016983
577.6000,0.016957
577.4000,0.0171646
577.2000,0.0173748
577.0000,0.0171742
576.8000,0.0169931
576.6000,0.0171168
576.4000,0.0173348
576.2000,0.0171806
576.0000,0.0169688
575.8000,0.0169893
575.6000,0.0172461
575.4000,0.0172046
575.2000,0.0169688
575.0000,0.0169476
574.8000,0.0170271
574.6000,0.0171534
574.4000,0.017248
574.2000,0.0172378
574.0000,0.0171298
573.8000,0.0170326
573.6000,0.0169821
573.4000,0.017188
573.2000,0.0173198
573.0000,0.0173675
572.8000,0.0173943
572.6000,0.0170348
572.4000,0.0170656
572.2000,0.0174119
572.0000,0.0174634
571.8000,0.0174363
571.6000,0.0174107
571.4000,0.0174072
571.2000,0.0172444
571.0000,0.0170829
570.8000,0.017109
570.6000,0.0172274
570.4000,0.017422
570.2000,0.0174465
570.0000,0.0173569
569.8000,0.0173716
569.6000,0.0172586
569.4000,0.0171063
569.2000,0.0172677
569.0000,0.0177338
568.8000,0.0175669
568.6000,0.0172239
568.4000,0.0172534
568.2000,0.0172236
568.0000,0.0174156
567.8000,0.0174499
567.6000,0.0173895
567.4000,0.0174444
567.2000,0.0174221
567.0000,0.0174781
566.8000,0.0175677
566.6000,0.0175292
566.4000,0.0173777
566.2000,0.0173944
566.0000,0.0174312
565.8000,0.0173299
565.6000,0.0174378
565.4000,0.0173841
565.2000,0.017447
565.0000,0.0173976
564.8000,0.0174606
564.6000,0.0176484
564.4000,0.0176282
564.2000,0.0176869
564.0000,0.0173866
563.8000,0.0173884
563.6000,0.0173382
563.4000,0.0171165
563.2000,0.0173798
563.0000,0.0175542
562.8000,0.0173461
562.6000,0.0172401
562.4000,0.0175544
562.2000,0.0177506
562.0000,0.0175877
561.8000,0.017587
561.6000,0.0174555
561.4000,0.0172204
561.2000,0.0173445
561.0000,0.0176335
560.8000,0.0176786
560.6000,0.0175408
560.4000,0.017534
560.2000,0.0174671
560.0000,0.0175222
559.8000,0.0176913
559.6000,0.0178554
559.4000,0.0178211
559.2000,0.0176755
559.0000,0.0176725
558.8000,0.0176221
558.6000,0.0175563
558.4000,0.0176872
558.2000,0.0180032
558.0000,0.0178829
557.8000,0.0177219
557.6000,0.017913
557.4000,0.0178061
557.2000,0.0177856
557.0000,0.0179713
556.8000,0.017855
556.6000,0.0176903
556.4000,0.0175911
556.2000,0.0176972
556.0000,0.0177771
555.8000,0.0178894
555.6000,0.0179372
555.4000,0.0179782
555.2000,0.0180485
555.0000,0.0177967
554.8000,0.0177607
554.6000,0.0177582
554.4000,0.0177781
554.2000,0.0180676
554.0000,0.0179634
553.8000,0.0179791
553.6000,0.0180698
553.4000,0.0179063
553.2000,0.0181103
553.0000,0.0180281
552.8000,0.01786
552.6000,0.0179809
552.4000,0.0181542
552.2000,0.0182297
552.0000,0.0183426
551.8000,0.0184335
551.6000,0.0182025
551.4000,0.0178573
551.2000,0.0177725
551.0000,0.0179729
550.8000,0.0181122
550.6000,0.0182451
550.4000,0.017956
550.2000,0.0179642
550.0000,0.0182492
549.8000,0.018051
549.6000,0.0181161
549.4000,0.0182395
549.2000,0.0182052
549.0000,0.018231
548.8000,0.0181977
548.6000,0.0181275
548.4000,0.0182215
548.2000,0.0183152
548.0000,0.0183013
547.8000,0.0182511
547.6000,0.0181414
547.4000,0.0183064
547.2000,0.0183405
547.0000,0.0181205
546.8000,0.0180646
546.6000,0.0179346
546.4000,0.0181318
546.2000,0.0182626
546.0000,0.0182332
545.8000,0.018287
545.6000,0.0182572
545.4000,0.0185391
545.2000,0.0183031
545.0000,0.0179679
544.8000,0.0179181
544.6000,0.0179976
544.4000,0.0181834
544.2000,0.0183507
544.0000,0.0183899
543.8000,0.0182896
543.6000,0.0182987
543.4000,0.018404
543.2000,0.0185212
543.0000,0.0183171
542.8000,0.0181075
542.6000,0.0182059
542.4000,0.0184063
542.2000,0.0183232
542.0000,0.0183647
541.8000,0.0184114
541.6000,0.0183147
541.4000,0.0183851
541.2000,0.0186166
541.0000,0.0185643
540.8000,0.0184685
540.6000,0.0185705
540.4000,0.018432
540.2000,0.0184807
540.0000,0.0185179
539.8000,0.0184204
539.6000,0.0184791
539.4000,0.0185102
539.2000,0.0185017
539.0000,0.0185408
538.8000,0.0185094
538.6000,0.0184543
538.4000,0.0184582
538.2000,0.0186825
538.0000,0.0188789
537.8000,0.0187327
537.6000,0.0185264
537.4000,0.0184516
537.2000,0.0187685
537.0000,0.0186868
536.8000,0.0181861
536.6000,0.0185007
536.4000,0.0186929
536.2000,0.0185438
536.0000,0.0186548
535.8000,0.0187779
535.6000,0.0186424
535.4000,0.018676
535.2000,0.0187823
535.0000,0.0186691
534.8000,0.0186352
534.6000,0.0185324
534.4000,0.018715
534.2000,0.0189716
534.0000,0.0187608
533.8000,0.0187194
533.6000,0.0187938
533.4000,0.0186798
533.2000,0.018718
533.0000,0.0187991
532.8000,0.0189521
532.6000,0.0189044
532.4000,0.0189521
532.2000,0.0189208
532.0000,0.0186308
531.8000,0.0184674
531.6000,0.0187217
531.4000,0.0188371
531.2000,0.0188091
531.0000,0.0190105
530.8000,0.0188073
530.6000,0.0187459
530.4000,0.0188464
530.2000,0.0189725
530.0000,0.018985
529.8000,0.0191557
529.6000,0.0193135
529.4000,0.0192067
529.2000,0.0190594
529.0000,0.0188839
528.8000,0.0189951
528.6000,0.0190729
528.4000,0.0190711
528.2000,0.0191468
528.0000,0.0190633
527.8000,0.0189961
527.6000,0.0191177
527.4000,0.0191564
527.2000,0.0191509
527.0000,0.019231
526.8000,0.0192714
526.6000,0.0191178
526.4000,0.0190359
526.2000,0.0190419
526.0000,0.0191189
525.8000,0.0192211
525.6000,0.0190099
525.4000,0.018977
525.2000,0.0192611
525.0000,0.0193621
524.8000,0.0194309
524.6000,0.019473
524.4000,0.0192914
524.2000,0.0191256
524.0000,0.0192594
523.8000,0.0193186
523.6000,0.0192418
523.4000,0.0193565
523.2000,0.0193724
523.0000,0.0191941
522.8000,0.0193751
522.6000,0.0195615
522.4000,0.0192456
522.2000,0.0192261
522.0000,0.0195616
521.8000,0.0194331
521.6000,0.0193564
521.4000,0.0193731
521.2000,0.0192329
521.0000,0.0191301
520.8000,0.0191826
520.6000,0.0192245
520.4000,0.0191465
520.2000,0.01941
520.0000,0.0196929
519.8000,0.0197256
519.6000,0.0195667
519.4000,0.0193717
519.2000,0.0194997
519.0000,0.0195848
518.8000,0.0192868
518.6000,0.0192327
518.4000,0.0195076
518.2000,0.0197206
518.0000,0.0196361
517.8000,0.0197167
517.6000,0.0197314
517.4000,0.0195241
517.2000,0.0195508
517.0000,0.0193548
516.8000,0.0193646
516.6000,0.019519
516.4000,0.019457
516.2000,0.0195466
516.0000,0.0196082
515.8000,0.0194751
515.6000,0.0195422
515.4000,0.019904
515.2000,0.0200748
515.0000,0.0198966
514.8000,0.0198815
514.6000,0.0197725
514.4000,0.0194656
514.2000,0.0196342
514.0000,0.0199014
513.8000,0.0198651
513.6000,0.0198401
513.4000,0.0199109
513.2000,0.0198261
513.0000,0.0197465
512.8000,0.0199166
512.6000,0.0199129
512.4000,0.0197859
512.2000,0.0198992
512.0000,0.019761
511.8000,0.0199727
511.6000,0.0203189
511.4000,0.0202465
511.2000,0.0201663
511.0000,0.0199953
510.8000,0.0200471
510.6000,0.0201044
510.4000,0.0199603
510.2000,0.0198277
510.0000,0.0197109
509.8000,0.0196306
509.6000,0.019774
509.4000,0.0198959
509.2000,0.019995
509.0000,0.0199227
508.8000,0.0200724
508.6000,0.0200614
508.4000,0.0199412
508.2000,0.0200975
508.0000,0.0199936
507.8000,0.0200111
507.6000,0.0202601
507.4000,0.020348
507.2000,0.0203601
507.0000,0.0201552
506.8000,0.0202185
506.6000,0.0206068
506.4000,0.0204897
506.2000,0.0201017
506.0000,0.0199942
505.8000,0.0202403
505.6000,0.0202666
505.4000,0.0202791
505.2000,0.0203336
505.0000,0.0202508
504.8000,0.0203265
504.6000,0.0202609
504.4000,0.0202695
504.2000,0.0205192
504.0000,0.0205084
503.8000,0.0204901
503.6000,0.0204638
503.4000,0.0203372
503.2000,0.0202889
503.0000,0.0203883
502.8000,0.0205622
502.6000,0.0205168
502.4000,0.0205833
502.2000,0.0204545
502.0000,0.0203644
501.8000,0.0205688
501.6000,0.0204748
501.4000,0.0203849
501.2000,0.0205927
501.0000,0.020557
500.8000,0.0204226
500.6000,0.0207328
500.4000,0.0207871
500.2000,0.020433
500.0000,0.0201963
499.8000,0.0204094
499.6000,0.0206533
499.4000,0.0205177
499.2000,0.0204506
499.0000,0.0205026
498.8000,0.0206119
498.6000,0.0206756
498.4000,0.0207733
498.2000,0.0206643
498.0000,0.0205285
497.8000,0.0207894
497.6000,0.0207849
497.4000,0.0207485
497.2000,0.0208705
497.0000,0.020824
496.8000,0.020938
496.6000,0.020962
496.4000,0.0208893
496.2000,0.020884
496.0000,0.0207728
495.8000,0.0208372
495.6000,0.021075
495.4000,0.0209377
495.2000,0.0208544
495.0000,0.0205852
494.8000,0.0205633
494.6000,0.0209356
494.4000,0.020958
494.2000,0.0209441
494.0000,0.0213773
493.8000,0.0214493
493.6000,0.0209909
493.4000,0.0210248
493.2000,0.0209075
493.0000,0.0208359
492.8000,0.0209464
492.6000,0.0209623
492.4000,0.0208536
492.2000,0.0209379
492.0000,0.0210964
491.8000,0.0211181
491.6000,0.0212796
491.4000,0.0213763
491.2000,0.0213389
491.0000,0.0211928
490.8000,0.021103
490.6000,0.0212629
490.4000,0.0215998
490.2000,0.0214873
490.0000,0.0212057
489.8000,0.0213501
489.6000,0.0215553
489.4000,0.0215275
489.2000,0.0214658
489.0000,0.0216139
488.8000,0.0214684
488.6000,0.0210843
488.4000,0.0214341
488.2000,0.0217405
488.0000,0.0215243
487.8000,0.0218741
487.6000,0.0219401
487.4000,0.021403
487.2000,0.0214147
487.0000,0.0215518
486.8000,0.0215831
486.6000,0.0214365
486.4000,0.0215045
486.2000,0.0218285
486.0000,0.0218239
485.8000,0.021661
485.6000,0.0217035
485.4000,0.0220885
485.2000,0.0220747
485.0000,0.0220029
484.8000,0.022017
484.6000,0.0217345
484.4000,0.0216077
484.2000,0.0218699
484.0000,0.021965
483.8000,0.0217973
483.6000,0.0218383
483.4000,0.0219103
483.2000,0.0218307
483.0000,0.0218334
482.8000,0.0219
482.6000,0.0220458
482.4000,0.0221984
482.2000,0.0223315
482.0000,0.0223328
481.8000,0.0221913
481.6000,0.022238
481.4000,0.0221342
481.2000,0.0222399
481.0000,0.0224373
480.8000,0.0223367
480.6000,0.0225378
480.4000,0.0224776
480.2000,0.022062
480.0000,0.0221997
479.8000,0.0227597
479.6000,0.0227218
479.4000,0.0225226
479.2000,0.0225211
479.0000,0.0226073
478.8000,0.0226059
478.6000,0.0226635
478.4000,0.0229396
478.2000,0.0228666
478.0000,0.0228034
477.8000,0.0226863
477.6000,0.02253
477.4000,0.0224648
477.2000,0.0225851
477.0000,0.0227053
476.8000,0.0228272
476.6000,0.0230018
476.4000,0.0229213
476.2000,0.0227594
476.0000,0.0227158
475.8000,0.0228008
475.6000,0.0230656
475.4000,0.023253
475.2000,0.0232527
475.0000,0.0231048
474.8000,0.0229277
474.6000,0.0229535
474.4000,0.0230483
474.2000,0.0230665
474.0000,0.023123
473.8000,0.0232039
473.6000,0.0232821
473.4000,0.0232815
473.2000,0.0233468
473.0000,0.0233985
472.8000,0.0233693
472.6000,0.0234051
472.4000,0.0237288
472.2000,0.0237745
472.0000,0.023669
471.8000,0.0235941
471.6000,0.0234139
471.4000,0.0236346
471.2000,0.023749
471.0000,0.02376
470.8000,0.0239278
470.6000,0.0241661
470.4000,0.0239158
470.2000,0.0239317
470.0000,0.0240759
469.8000,0.0242151
469.6000,0.0242101
469.4000,0.024068
469.2000,0.0240792
469.0000,0.0240872
468.8000,0.0245162
468.6000,0.0245888
468.4000,0.0242565
468.2000,0.0242245
468.0000,0.024532
467.8000,0.0246883
467.6000,0.0247301
467.4000,0.0247914
467.2000,0.024578
467.0000,0.0246885
466.8000,0.0248511
466.6000,0.0245615
466.4000,0.0246816
466.2000,0.0249887
466.0000,0.025059
465.8000,0.0250732
465.6000,0.025018
465.4000,0.0250142
465.2000,0.0251382
465.0000,0.0252009
464.8000,0.0253062
464.6000,0.025198
464.4000,0.0251287
464.2000,0.0254279
464.0000,0.0255913
463.8000,0.0254378
463.6000,0.0253786
463.4000,0.0256135
463.2000,0.0258709
463.0000,0.0260676
462.8000,0.0260027
462.6000,0.0258104
462.4000,0.0254296
462.2000,0.0258214
462.0000,0.0265266
461.8000,0.0264072
461.6000,0.0263711
461.4000,0.0265209
461.2000,0.0263444
461.0000,0.0261296
460.8000,0.0264617
460.6000,0.0267025
460.4000,0.0266042
460.2000,0.0266228
460.0000,0.0266658
459.8000,0.0267313
459.6000,0.026726
459.4000,0.0268401
459.2000,0.0270816
459.0000,0.0271677
458.8000,0.0270684
458.6000,0.0270572
458.4000,0.0272763
458.2000,0.0275896
458.0000,0.0276272
457.8000,0.0274917
457.6000,0.0278156
457.4000,0.0279113
457.2000,0.0278133
457.0000,0.0278414
456.8000,0.0279288
456.6000,0.028075
456.4000,0.0281979
456.2000,0.028295
456.0000,0.0284375
455.8000,0.0282885
455.6000,0.028034
455.4000,0.0283054
455.2000,0.0286842
455.0000,0.0286486
454.8000,0.0287501
454.6000,0.0290116
454.4000,0.0290778
454.2000,0.0292525
454.0000,0.0289149
453.8000,0.0289462
453.6000,0.0294205
453.4000,0.0296192
453.2000,0.029807
453.0000,0.0297793
452.8000,0.0300201
452.6000,0.0300612
452.4000,0.0300495
452.2000,0.0301702
452.0000,0.0302085
451.8000,0.0304825
451.6000,0.0306436
451.4000,0.0306026
451.2000,0.030496
451.0000,0.0303524
450.8000,0.0305642
450.6000,0.0306116
450.4000,0.0305871
450.2000,0.0307966
450.0000,0.0309803
449.8000,0.0312411
449.6000,0.0312849
449.4000,0.0311706
449.2000,0.0313345
449.0000,0.0314729
448.8000,0.0315237
448.6000,0.0315182
448.4000,0.0315698
448.2000,0.0319109
448.0000,0.0320509
447.8000,0.0325058
447.6000,0.0324601
447.4000,0.0322442
447.2000,0.0327263
447.0000,0.0329577
446.8000,0.0327872
446.6000,0.0329442
446.4000,0.0329254
446.2000,0.0327569
446.0000,0.0332752
445.8000,0.0335507
445.6000,0.0335124
445.4000,0.033635
445.2000,0.033573
445.0000,0.033677
444.8000,0.0342342
444.6000,0.0342144
444.4000,0.0339927
444.2000,0.0342593
444.0000,0.034282
443.8000,0.034099
443.6000,0.0343961
443.4000,0.0347252
443.2000,0.0350313
443.0000,0.0351362
442.8000,0.0351143
442.6000,0.0353372
442.4000,0.0351671
442.2000,0.0352934
442.0000,0.0358491
441.8000,0.0358942
441.6000,0.0354893
441.4000,0.0356352
441.2000,0.0359668
441.0000,0.0359898
440.8000,0.0364016
440.6000,0.0367066
440.4000,0.0367423
440.2000,0.0368957
440.0000,0.036888
439.8000,0.0370028
439.6000,0.0372586
439.4000,0.0370063
439.2000,0.0369415
439.0000,0.0371369
438.8000,0.0371835
438.6000,0.0377009
438.4000,0.0382472
438.2000,0.0383379
438.0000,0.0380397
437.8000,0.0378507
437.6000,0.0380502
437.4000,0.0383729
437.2000,0.0385763
437.0000,0.0387269
436.8000,0.0390341
436.6000,0.0389615
436.4000,0.0389616
436.2000,0.0392225
436.0000,0.0391323
435.8000,0.0388815
435.6000,0.0388326
435.4000,0.0393106
435.2000,0.0395992
435.0000,0.0396385
434.8000,0.0399095
434.6000,0.0401826
434.4000,0.040143
434.2000,0.0396832
434.0000,0.0398694
433.8000,0.0403645
433.6000,0.0405501
433.4000,0.0405767
433.2000,0.0404576
433.0000,0.0405751
432.8000,0.040955
432.6000,0.0412341
432.4000,0.0413603
432.2000,0.041397
432.0000,0.0414829
431.8000,0.0418155
431.6000,0.0416642
431.4000,0.0415346
431.2000,0.0418136
